duo_splunkapp,Duo Splunk Connector,https://splunkbase.splunk.com/app/3504/,1.1.9#7.2|7.3|8.0|8.1|8.2|9.0|;1.1.8#7.2|7.3|8.0|8.1|8.2|9.0|;1.1.6#6.5|6.6|7.0|7.1|7.2|7.3|;1.1.5#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|;1.1.4#6.3|6.4|6.5|6.6|7.0|7.1|7.2|;1.1.3#6.5|6.6|7.0|7.1|;1.1.2#6.4|6.5|6.6|;1.1.1#6.4|6.5|6.6|;1.1.0#6.4|6.5|6.6|;1.0.1#6.4|6.5|;2.0.2#9.0|9.1|;1.2.2#8.0|8.1.2008|8.1|8.2|9.0|9.1|
SA-ES-Choreographer,ES Choreographer,https://splunkbase.splunk.com/app/6309/,1.1.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.3.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.5.0#8.0|8.1|8.2|9.0|9.1|;1.4.1#8.0|8.1|8.2|9.0|9.1|
TA_whois_xml_geoip_api,Whois XML IP Geolocation API for Splunk,https://splunkbase.splunk.com/app/5299/,1.0.3#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.2#8.0|8.1|8.2|9.0|9.1|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA_whois_xml_email_verification_api,Whois XML Email Verification API for Splunk,https://splunkbase.splunk.com/app/5298/,1.0.3#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.2#8.0|8.1|8.2|9.0|9.1|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
mbcr,Malwarebytes Cloud Remediation,https://splunkbase.splunk.com/app/4509/,2.0.4#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.3.2#7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.5#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|;2.1.2#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|
TA_whois_xml_domains_and_subdomains_discovery_api,Whois XML Domains and Subdomains Discovery API for Splunk,https://splunkbase.splunk.com/app/5370/,1.0.3#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.2#8.0|8.1|8.2|9.0|9.1|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
Druva,Druva App For Splunk,https://splunkbase.splunk.com/app/4695/,1.0.2#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.1#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.0.0#7.0|7.1|7.2|7.3|
Splunk_CS_Toolkit,Customer Success Toolkit for Splunk,https://splunkbase.splunk.com/app/4029/,2.6.5#8.1|8.2|9.0|9.1|;2.6.4#7.3|8.0|8.1|8.2|9.0|9.1|;2.6.2#7.2|7.3|8.0|;2.6.0#7.2|7.3|8.0|;2.5.9#7.1|7.2|7.3|;2.6.6#8.2|9.0|9.1|
TA_WSUS,WSUS Add-on for Splunk,https://splunkbase.splunk.com/app/6295/,1.0.3#8.1|8.2|9.0|9.1|;1.0.2#8.1|8.2|9.0|9.1|;1.0.1#8.1|8.2|9.0|9.1|
SA_WSUS,WSUS App for Splunk,https://splunkbase.splunk.com/app/6296/,1.0.1#8.1|8.2|9.0|9.1|;1.0.0#8.1|8.2|9.0|9.1|
TA-rapid7-insightvm,Rapid7 InsightVM Technology Add-On for Splunk,https://splunkbase.splunk.com/app/5097/,1.3.0#8.0|8.1|8.2|9.0|9.1|;1.2.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.1.4#8.0|8.1|8.2|9.0|9.1|;1.1.3#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.1.2#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.3.1#8.0|8.1|8.2|9.0|9.1|;1.3.2#8.1|8.2|9.0|9.1|
Splunk_TA_bluecoat-proxysg,Splunk Add-on for Symantec Blue Coat ProxySG,https://splunkbase.splunk.com/app/2758/,3.8.0#8.1|8.2|9.0|;3.7.0#7.2|7.3|8.0|8.1|8.2|9.0|;3.8.1#8.2|9.0|9.1|
TA_whois_xml_domain_availability_api,Whois XML Domain Availability API for Splunk,https://splunkbase.splunk.com/app/5128/,1.0.4#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.3#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.2#8.0|8.1|8.2|9.0|9.1|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA_whois_xml_dns_lookup_api,Whois XML DNS Lookup API for Splunk,https://splunkbase.splunk.com/app/5342/,1.0.3#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.2#8.0|8.1|8.2|9.0|9.1|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA_whois_xml_website_categorization_api,Whois XML Website Categorization API for Splunk,https://splunkbase.splunk.com/app/5400/,1.0.4#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.3#8.0|8.1|8.2|9.0|9.1|;1.0.2#8.0|8.1|8.2|9.0|9.1|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA_whois_xml_brand_alert_api,Whois XML Brand Alert API for Splunk,https://splunkbase.splunk.com/app/5127/,1.0.5#8.0|8.1|8.2|9.0|9.1|;1.0.3#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.2#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
ivanti_security_controls,Ivanti Security Controls App for Splunk,https://splunkbase.splunk.com/app/4865/,1.1.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.2#6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.1.1#9.0|9.1|
ivanti_ism_app,Ivanti Service Manager App for Splunk,https://splunkbase.splunk.com/app/4654/,1.1.2#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
ivanti_application_control,Ivanti Application Control for Splunk,https://splunkbase.splunk.com/app/3877/,1.1.3#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.1.2#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.1.4#9.0|9.1|
TA-cisco_meraki_operations,Add On for Cisco Meraki Operations,https://splunkbase.splunk.com/app/6201/,2.0.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA-restart_it,Restart It,https://splunkbase.splunk.com/app/6130/,1.0.7#8.0|8.1.2008|8.1|8.2|9.0|9.1|
SA-holidays,Holidays,https://splunkbase.splunk.com/app/4853/,1.1.0#8.0|8.1|8.2|9.0|9.1|;1.2.0#8.1|8.2|9.0|9.1|
mitre_attck_heatmap,MITRE ATTCK Heatmap for Splunk,https://splunkbase.splunk.com/app/5742/,1.4.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.3.0#8.1|8.2|9.0|9.1|;1.2.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.1.0#8.0|8.1|8.2|9.0|9.1|;1.0.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.5.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.7.1#8.1|8.2|9.0|9.1|;1.6.1#8.0|8.1|8.2|9.0|9.1|
TA-vmware_cb_edr_app_for_splunk,TA- VMware Carbon Black EDR On-Prem,https://splunkbase.splunk.com/app/5625/,3.0.4#8.1|8.2|9.0|9.1|;3.0.3#8.0|8.1|8.2|9.0|9.1|;3.0.2#8.0|8.1|8.2|9.0|9.1|;3.0.5#8.2|9.0|9.1|
vmware_cb_edr_app_for_splunk,VMware Carbon Black EDR On-Prem,https://splunkbase.splunk.com/app/5624/,3.0.4#8.1|8.2|9.0|9.1|;3.0.3#8.0|8.1|8.2|9.0|9.1|;3.0.2#8.0|8.1|8.2|9.0|9.1|;3.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|;3.0.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;3.0.5#8.2|9.0|9.1|
Splunk_TA_linux_sysmon,Add-on for Linux Sysmon,https://splunkbase.splunk.com/app/6176/,1.0.4#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.3#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.2#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.0.1#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
sentrywire,SentryWire,https://splunkbase.splunk.com/app/6184/,1.4.1#8.1|8.2|9.0|9.1|;1.3.4#8.2|9.0|9.1|;1.3.3#8.2|9.0|9.1|;1.3.2#8.2|9.0|9.1|;1.3.1#8.2|9.0|9.1|;1.3.0#8.2|9.0|9.1|
rest_ta,REST API Modular Input,https://splunkbase.splunk.com/app/1546/,2.0.7#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.6#8.1|8.2|9.0|9.1|;2.0.5#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.4#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.3#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.2#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.1#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.9.9#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.9.8#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.9.7#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.9.6#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.9.5#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.9.4#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.9.3#7.0|7.1|7.2|7.3|8.0|;1.9.2#7.0|7.1|7.2|7.3|8.0|;1.9.1#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.9#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.8.7#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.8.6#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.8.5#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.8.4#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.8.3#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.8#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.7#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.6#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.5.7#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.5.6#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|;1.5.5#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;1.5.4#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;1.5.3#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;1.5.2#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|;1.5.1#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|;1.5#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|;1.4#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|;1.3.9#5.0|6.0|6.1|6.2|6.3|;1.3.8#5.0|6.0|6.1|6.2|;1.3.7#5.0|6.0|6.1|6.2|;1.3.6#5.0|6.0|6.1|6.2|;1.3.5#5.0|6.0|6.1|6.2|;1.3.4#5.0|6.0|6.1|;1.3.3#5.0|6.0|;1.3.2#5.0|6.0|;1.3.1#5.0|6.0|;1.3#5.0|6.0|;1.2#5.0|6.0|;1.1#5.0|;1.0.4beta#5.0|;1.0.3beta#5.0|;1.0.2beta#5.0|;2.0.9#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.8#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
amazon_purchases,Amazon Purchases Analysis for Splunk,https://splunkbase.splunk.com/app/3802/,2.1#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA-nozomi-networks-vantage-add-on,Nozomi Networks Vantage Add-on,https://splunkbase.splunk.com/app/5734/,1.1.0#8.0|8.1|8.2|9.0|;1.1.1#8.0|8.1|8.2|9.0|;1.1.3#8.0|8.1|8.2|9.0|
Splunk_TA_CCX_Akamai_ETP,CCX Add-On for Akamai ETP,https://splunkbase.splunk.com/app/6303/,1.0.0#7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
misp42splunk,MISP42,https://splunkbase.splunk.com/app/4335/,4.1.0#8.0|8.1|8.2|9.0|;4.0.2#7.2|7.3|8.0|8.1|8.2|;4.2.0#8.1|8.2|9.0|9.1|;4.2.1#8.2|9.0|;4.2.2#8.1|8.2|9.0|9.1|
aruba_ec_security_app,Aruba EdgeConnect Security App for Splunk,https://splunkbase.splunk.com/app/6302/,1.0.0#8.1|8.2|9.0|9.1|
performance-analysis,Performance Analysis Viz,https://splunkbase.splunk.com/app/4258/,1.4.0#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.3.0#6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.2.0#6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.1.0#6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
pictorial-chart-viz,Pictorial Chart Viz,https://splunkbase.splunk.com/app/4687/,1.1.0#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.0.1#6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.0#6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.2.0#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|
animated_chart_viz,Animated Chart Viz,https://splunkbase.splunk.com/app/5465/,1.2.0#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.1.0#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.0.0#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.3.2#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.3.1#7.0|7.1|7.2|8.0|8.1|8.2|9.0|9.1|;1.3.0#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|
SA-ITSI-CP-MA,Add-on for the Content Pack for Monitoring and Alerting,https://splunkbase.splunk.com/app/4808/,2.1.2#8.1|8.2|9.0|;2.0.3#7.3|8.0|8.1|8.2|9.0|;2.0.2#7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.0.1#7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.0.0#7.3|8.0|8.1|8.2|9.0|;1.2.1#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.2.0#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.1.1#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.1.0#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0.1#7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0.0#7.3|8.0|8.1.2008|8.1|8.2|9.0|
splunk_app_3cx,3CX PhoneSystem app for Splunk,https://splunkbase.splunk.com/app/5155/,2.0.1#8.1|8.2|9.0|9.1|;2.0.0#8.1|8.2|9.0|9.1|;1.2.1#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.2.0#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.1.0#7.2|7.3|8.0|8.1|;1.0.0#7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA-expanse,Xpanse Technical Add-on,https://splunkbase.splunk.com/app/4622/,4.0.1#8.1|8.2|9.0|9.1|;4.0.0#8.1|8.2|9.0|9.1|;3.3.0#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;3.2.0#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;3.1.1#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;3.1.0#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;3.0.0#7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|;2.3.2#7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.3.1#7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.3.0#7.1|7.2|7.3|;2.2.0#7.1|7.2|7.3|;2.1.2#7.1|7.2|7.3|;2.1.1#7.1|7.2|7.3|;1.1.1#7.1|7.2|7.3|;1.1.0#7.1|7.2|7.3|;1.0.3#7.1|7.2|7.3|;1.0.2#7.1|7.2|7.3|;1.0.1#7.1|7.2|7.3|;1.0.0#7.1|7.2|7.3|;4.1.0#8.1|8.2|9.0|9.1|;5.0.3#8.1|8.2|9.0|9.1|;5.0.1#8.1|8.2|9.0|9.1|;5.0.0#8.1|8.2|9.0|9.1|
fuzzylookup,Fuzzylookup,https://splunkbase.splunk.com/app/5237/,1.0.7#8.1|8.2|9.0|9.1|;1.0.6#7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0.5#7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0.4#7.3|8.0|8.1|8.2|9.0|;1.0.3#7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0.2#7.3|8.0|8.1|8.2|9.0|;1.0.0#7.3|8.0|8.1.2008|8.1|8.2|9.0|
TA-cyjax-threat-intelligence,Cyjax Threat Intelligence,https://splunkbase.splunk.com/app/4774/,2.0.1#8.1|8.2|9.0|9.1|;1.1.3#7.2|7.3|8.0|8.1|;1.1.2#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.1.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.1.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.1#7.0|7.1|7.2|7.3|;1.0.0#7.0|7.1|7.2|7.3|
Correlation_Search_Audit,Correlation Search Audit,https://splunkbase.splunk.com/app/4144/,7.0.7#8.2|9.0|9.1|;7.0.6#8.2|9.0|9.1|;7.0.5#6.5|6.6|7.0|7.1|7.2|;7.0.4#|;7.0.3#7.2|;7.0.2#7.2|
Splunk_TA_mcafee-wg,Splunk Add-on for McAfee Web Gateway,https://splunkbase.splunk.com/app/3009/,2.1.0#8.1|8.2|9.0|9.1|
SMTP_IIS_Add-on_For_Splunk,Microsoft SMTP App for Splunk,https://splunkbase.splunk.com/app/5243/,2.2#8.1|8.2|9.0|9.1|;2.1#7.3|8.0|8.1|8.2|9.0|9.1|;2.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.2.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA-constella-dome-app-for-splunk,Constella Dome App for Splunk,https://splunkbase.splunk.com/app/6299/,1.0.6#8.2|9.0|9.1|
onapsis-vulnerability-dashboard,Onapsis Vulnerability Dashboard,https://splunkbase.splunk.com/app/6274/,1.0.1#8.1|8.2|9.0|9.1|
CadoResponse,Cado Response,https://splunkbase.splunk.com/app/6181/,1.0.3#8.1|8.2|9.0|9.1|;1.0.2#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA-threatconnect,ThreatConnect App for Splunk (legacy),https://splunkbase.splunk.com/app/3075/,3.2.8#8.1|8.2|;3.2.6#8.0|8.1|8.2|;3.1.16#7.2|7.3|
SA-sslcert_lookup,SSL Certificate Lookup,https://splunkbase.splunk.com/app/4580/,1.1.2#8.1|8.2|9.0|9.1|;1.1.1#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.1.3#8.1|8.2|9.0|9.1|
deviceinformation,Luna HSM App for Splunk,https://splunkbase.splunk.com/app/2771/,2.0.0#8.1|8.2|9.0|9.1|;1.1.0#7.1|7.2|;1.0.1#6.2|
cimbuddy,CIM Buddy,https://splunkbase.splunk.com/app/6259/,1.2.3#8.1|8.2|9.0|9.1|;1.2.4#8.2|9.0|9.1|
splunk_ta_sim,Splunk Infrastructure Monitoring Add-on,https://splunkbase.splunk.com/app/5247/,1.2.2#8.1|8.2|9.0|9.1|;1.2.1#7.3|8.0|8.1|8.2|9.0|;1.2.0#7.3|8.0|8.1|8.2|9.0|;1.2.3#8.1|8.2|9.0|9.1|
TA-thehive-cortex,TheHive/Cortex,https://splunkbase.splunk.com/app/5329/,2.2.1#8.1|8.2|9.0|;2.2.0#7.2|7.3|8.0|8.1|8.2|9.0|;2.1.5#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.3.1#8.0|8.1|8.2|9.0|9.1|;2.3.0#8.0|8.1|8.2|9.0|;3.0.1#8.1|8.2|9.0|9.1|;3.0.0#8.1|8.2|9.0|9.1|;3.0.4#8.0|8.1|8.2|9.0|9.1|;3.0.3#8.0|8.1|8.2|9.0|9.1|;2.3.2#8.0|8.1|8.2|9.0|9.1|;3.0.2#8.1|8.2|9.0|9.1|
splunkgcpsecuritymon,GCP Security Monitoring App for Splunk,https://splunkbase.splunk.com/app/6193/,3.0.0#8.1|8.2|9.0|9.1|;2.0.0#8.1|8.2|9.0|9.1|;1.0.0#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;4.0.0#8.1|8.2|9.0|9.1|;4.0.6#8.1|8.2|9.0|9.1|
splunksysmonsecurity,Sysmon Security Monitoring App for Splunk,https://splunkbase.splunk.com/app/6253/,3.0.0#8.1|8.2|9.0|9.1|;2.0.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;4.0.0#8.0|8.1|8.2|9.0|9.1|;4.0.8#8.1|8.2|9.0|9.1|;4.0.7#8.0|8.1.2008|8.1|8.2|9.0|9.1|;4.0.9#8.0|8.1|8.2|9.0|9.1|;4.0.10#8.0|8.1.2008|8.1|8.2|9.0|9.1|;4.0.13#8.0|8.1|8.2|9.0|9.1|;4.0.11#8.0|8.1|8.2|9.0|9.1|
TA-complianceReporter,Jamf Compliance Reporter CIM-compliant Addon,https://splunkbase.splunk.com/app/6135/,1.5.0#8.1|8.2|9.0|9.1|;1.4.0#7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
dragos_TA,Dragos Add-on for Splunk,https://splunkbase.splunk.com/app/5231/,1.2.0#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|;1.1.0#7.2|7.3|8.0|8.1|
TA-user-agents,TA-user-agents,https://splunkbase.splunk.com/app/1843/,1.7.6#8.1|8.2|9.0|9.1|;1.7.5#8.0|8.1|8.2|9.0|9.1|;1.7.4#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.7.8#8.1|8.2|9.0|9.1|;1.7.7#8.1|8.2|9.0|9.1|
google_workspace_for_splunk,Google Workspace for Splunk,https://splunkbase.splunk.com/app/5498/,1.5.4#8.1|8.2|9.0|9.1|;1.5.3#8.1|8.2|9.0|9.1|;1.5.2#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.5.1#8.1|8.2|9.0|9.1|;1.5.0#8.0|8.1|;1.5.6#8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.5.5#8.0|8.1|8.2|9.0|9.1|;1.6.0#8.2|9.0|9.1|
securityscorecard_app,SecurityScorecard App for Splunk,https://splunkbase.splunk.com/app/6298/,1.0.0#8.1|8.2|9.0|9.1|
CrowdStrike_App,CrowdStrike App,https://splunkbase.splunk.com/app/5094/,2.5.0#8.1|8.2|9.0|;2.5.1#8.2|9.0|9.1|
miro-app-for-splunk,Miro App for Splunk,https://splunkbase.splunk.com/app/5677/,2.0.1#8.1|8.2|9.0|;2.0.2#8.1|8.2|9.0|9.1|
SA-Spamhaus-datasets,Spamhaus Datasets for Splunk,https://splunkbase.splunk.com/app/5081/,1.0.2#8.1|8.2|9.0|9.1|;1.0.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA_whois_xml_reverse_dns,Whois XML Reverse DNS API for Splunk,https://splunkbase.splunk.com/app/6291/,1.0.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA-Cisco-NVM,Cisco Endpoint Security Analytics (CESA) Add-On for Splunk,https://splunkbase.splunk.com/app/4221/,4.0.5#8.1|8.2|9.0|9.1|;4.0.2#8.0|8.1.2008|8.1|8.2|9.0|9.1|;4.0.1#8.1|8.2|9.0|9.1|;4.0.0#7.2|7.3|8.0|8.1.2008|;3.1.8#8.0|8.1.2008|8.1|8.2|9.0|9.1|;3.0.9#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|9.1|;3.0.4#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.1.8#6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
TA-cofense-phishme,Cofense PhishMe Add-on,https://splunkbase.splunk.com/app/5676/,1.1.0#8.1|8.2|9.0|9.1|;1.0.0#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|
Splunk-UBA-SA-Kafka,Splunk UBA Kafka Ingestion App,https://splunkbase.splunk.com/app/4147/,1.4.2#8.1|8.2|9.0|9.1|;1.4.1#8.1|8.2|9.0|;1.4#8.1|8.2|9.0|;1.4.3#8.1|8.2|9.0|9.1|
TA-securityscorecard,SecurityScorecard Add-on for Splunk,https://splunkbase.splunk.com/app/4486/,2.2.0#8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.1.3#7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.1.2#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.1.1#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;2.1.0#7.2|7.3|8.0|8.1|8.2|9.0|9.1|;2.0.5#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.4#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.3#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;2.0.2#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|9.1|;1.0.0#7.1|7.2|7.3|;2.2.2#8.0|8.1|8.2|9.0|9.1|
